,wallet,buy_amount,sell_amount,buy_volume,sell_volume,buy_times,sell_times,profit,profit_rate
162,0x42c881215b348ede2847f7298605d156263ab167,191.32456806780803,231.78676740841206,120.2653596899893,155.68643276065728,2,3,35.42107307066799,0.294524318240711
163,0x92c37272107d51cb63ac69a78f23b59286db51f4,1202.9890112812745,1171.5298706198491,33.45842877630726,67.60479173854954,2,3,34.50627919119948,1.0313179803480261
164,0x422f7994b7efd77079bb020fc832fc0cd73211c4,264.65373098367394,256.77366614363496,63.19928777565905,97.45286096975306,6,3,34.343727062303216,0.5434195268816078
165,0x15b92d0c54e60e880ed5b9b9de01c0bc2d8d0872,538.4177362481809,485.26244523707925,35.03308093281796,68.68954397336458,2,1,34.26459954674488,0.978064122092294
166,0xdc33fc21dda050ee38dea0d71a1c0fac4149c0d3,441.78166476409416,428.62761569574326,51.372078822306676,84.38462179691378,2,3,33.16303518884626,0.6455459064359739
167,0x184c60704cc4e6a62ea040d2e79885cd814705d6,410.9967526003587,398.759324291683,47.51272194881828,80.46487096426839,2,3,33.09215439882643,0.6964903933408405
168,0x17fd95f2274b045a9fd5990e1c9a9adc30f12a74,755.1458725940972,767.3561690760852,102.43786573261062,135.3397562491393,1,2,32.90189051652868,0.3211887545803731
169,0x82bf519afddf2cfca8201242965d00b960607ec0,0.0,254.4256305754244,0.0,32.56912201068492,0,2,32.56912201068492,0.0
170,0xe70bfc870f0883f7de5aaad1154c8c8cc24f8832,435.84401527617035,522.13,3.162856816265018,35.520465489769904,1,2,32.357608673504885,10.230500636989195
171,0x7389f3211a54fa04240e3c8b7a13ca06fd232422,0.0,210.0443603094535,0.0,32.340986434526485,0,2,32.340986434526485,0.0
172,0x9081c6ca0af2b4fc065b8a0341804f831adb0c9d,132.39451832488652,128.45247154176303,34.72508729826204,66.60252566514907,5,3,31.922538346820524,0.9192932496506127
